"cumulative_recovered","date_recovered","province","recovered"
268,"25-09-2020","NL",0
268,"26-09-2020","NL",0
268,"27-09-2020","NL",0
268,"28-09-2020","NL",0
268,"29-09-2020","NL",0
269,"30-09-2020","NL",1
269,"01-10-2020","NL",0
269,"02-10-2020","NL",0
269,"03-10-2020","NL",0
269,"04-10-2020","NL",0
269,"05-10-2020","NL",0
269,"06-10-2020","NL",0
269,"07-10-2020","NL",0
269,"08-10-2020","NL",0
269,"09-10-2020","NL",0
269,"10-10-2020","NL",0
269,"11-10-2020","NL",0
270,"12-10-2020","NL",1
271,"13-10-2020","NL",1
271,"14-10-2020","NL",0
271,"15-10-2020","NL",0
271,"16-10-2020","NL",0
272,"17-10-2020","NL",1
272,"18-10-2020","NL",0
272,"19-10-2020","NL",0
272,"20-10-2020","NL",0
274,"21-10-2020","NL",2
275,"22-10-2020","NL",1
275,"23-10-2020","NL",0
275,"24-10-2020","NL",0
275,"25-10-2020","NL",0
282,"26-10-2020","NL",7
283,"27-10-2020","NL",1
283,"28-10-2020","NL",0
283,"29-10-2020","NL",0
284,"30-10-2020","NL",1
284,"31-10-2020","NL",0
284,"01-11-2020","NL",0
284,"02-11-2020","NL",0
284,"03-11-2020","NL",0
285,"04-11-2020","NL",1
285,"05-11-2020","NL",0
285,"06-11-2020","NL",0
286,"07-11-2020","NL",1
286,"08-11-2020","NL",0
286,"09-11-2020","NL",0
286,"10-11-2020","NL",0
287,"11-11-2020","NL",1
287,"12-11-2020","NL",0
289,"13-11-2020","NL",2
289,"14-11-2020","NL",0
289,"15-11-2020","NL",0
289,"16-11-2020","NL",0
292,"17-11-2020","NL",3
294,"18-11-2020","NL",2
294,"19-11-2020","NL",0
294,"20-11-2020","NL",0
294,"21-11-2020","NL",0
294,"22-11-2020","NL",0
294,"23-11-2020","NL",0
295,"24-11-2020","NL",1
295,"25-11-2020","NL",0
295,"26-11-2020","NL",0
296,"27-11-2020","NL",1
297,"28-11-2020","NL",1
297,"29-11-2020","NL",0
298,"30-11-2020","NL",1
302,"01-12-2020","NL",4
306,"02-12-2020","NL",4
307,"03-12-2020","NL",1
312,"04-12-2020","NL",5
317,"05-12-2020","NL",5
317,"06-12-2020","NL",0
319,"07-12-2020","NL",2
320,"08-12-2020","NL",1
329,"09-12-2020","NL",9
330,"10-12-2020","NL",1
331,"11-12-2020","NL",1
331,"12-12-2020","NL",0
332,"13-12-2020","NL",1
332,"14-12-2020","NL",0
335,"15-12-2020","NL",3
337,"16-12-2020","NL",2
339,"17-12-2020","NL",2
341,"18-12-2020","NL",2
342,"19-12-2020","NL",1
344,"20-12-2020","NL",2
347,"21-12-2020","NL",3
347,"22-12-2020","NL",0
354,"23-12-2020","NL",7
356,"24-12-2020","NL",2
356,"25-12-2020","NL",0
356,"26-12-2020","NL",0
359,"27-12-2020","NL",3
363,"28-12-2020","NL",4
364,"29-12-2020","NL",1
365,"30-12-2020","NL",1
366,"31-12-2020","NL",1
366,"01-01-2021","NL",0
372,"02-01-2021","NL",6
374,"03-01-2021","NL",2
374,"04-01-2021","NL",0
374,"05-01-2021","NL",0
376,"06-01-2021","NL",2
376,"07-01-2021","NL",0
376,"08-01-2021","NL",0
381,"09-01-2021","NL",5
381,"10-01-2021","NL",0
381,"11-01-2021","NL",0
382,"12-01-2021","NL",1
383,"13-01-2021","NL",1
383,"14-01-2021","NL",0
383,"15-01-2021","NL",0
383,"16-01-2021","NL",0
383,"17-01-2021","NL",0
383,"18-01-2021","NL",0
384,"19-01-2021","NL",1
384,"20-01-2021","NL",0
384,"21-01-2021","NL",0
0,"12-02-2020","Nova Scotia",0
0,"13-02-2020","Nova Scotia",0
0,"14-02-2020","Nova Scotia",0
0,"15-02-2020","Nova Scotia",0
0,"16-02-2020","Nova Scotia",0
0,"17-02-2020","Nova Scotia",0
0,"18-02-2020","Nova Scotia",0
0,"19-02-2020","Nova Scotia",0
0,"20-02-2020","Nova Scotia",0
0,"21-02-2020","Nova Scotia",0
0,"22-02-2020","Nova Scotia",0
0,"23-02-2020","Nova Scotia",0
0,"24-02-2020","Nova Scotia",0
0,"25-02-2020","Nova Scotia",0
0,"26-02-2020","Nova Scotia",0
0,"27-02-2020","Nova Scotia",0
0,"28-02-2020","Nova Scotia",0
0,"29-02-2020","Nova Scotia",0
0,"01-03-2020","Nova Scotia",0
0,"02-03-2020","Nova Scotia",0
0,"03-03-2020","Nova Scotia",0
0,"04-03-2020","Nova Scotia",0
0,"05-03-2020","Nova Scotia",0
0,"06-03-2020","Nova Scotia",0
0,"07-03-2020","Nova Scotia",0
0,"08-03-2020","Nova Scotia",0
0,"09-03-2020","Nova Scotia",0
0,"10-03-2020","Nova Scotia",0
0,"11-03-2020","Nova Scotia",0
0,"12-03-2020","Nova Scotia",0
0,"13-03-2020","Nova Scotia",0
0,"14-03-2020","Nova Scotia",0
0,"15-03-2020","Nova Scotia",0
0,"16-03-2020","Nova Scotia",0
0,"17-03-2020","Nova Scotia",0
0,"18-03-2020","Nova Scotia",0
0,"19-03-2020","Nova Scotia",0
0,"20-03-2020","Nova Scotia",0
0,"21-03-2020","Nova Scotia",0
0,"22-03-2020","Nova Scotia",0
0,"23-03-2020","Nova Scotia",0
1,"24-03-2020","Nova Scotia",1
2,"25-03-2020","Nova Scotia",1
2,"26-03-2020","Nova Scotia",0
3,"27-03-2020","Nova Scotia",1
4,"28-03-2020","Nova Scotia",1
7,"29-03-2020","Nova Scotia",3
10,"30-03-2020","Nova Scotia",3
10,"31-03-2020","Nova Scotia",0
11,"01-04-2020","Nova Scotia",1
16,"02-04-2020","Nova Scotia",5
21,"03-04-2020","Nova Scotia",5
50,"04-04-2020","Nova Scotia",29
53,"05-04-2020","Nova Scotia",3
64,"06-04-2020","Nova Scotia",11
66,"07-04-2020","Nova Scotia",2
77,"08-04-2020","Nova Scotia",11
82,"09-04-2020","Nova Scotia",5
93,"10-04-2020","Nova Scotia",11
95,"11-04-2020","Nova Scotia",2
97,"12-04-2020","Nova Scotia",2
101,"13-04-2020","Nova Scotia",4
124,"14-04-2020","Nova Scotia",23
137,"15-04-2020","Nova Scotia",13
176,"16-04-2020","Nova Scotia",39
177,"17-04-2020","Nova Scotia",1
184,"18-04-2020","Nova Scotia",7
200,"19-04-2020","Nova Scotia",16
248,"20-04-2020","Nova Scotia",48
286,"21-04-2020","Nova Scotia",38
330,"22-04-2020","Nova Scotia",44
358,"23-04-2020","Nova Scotia",28
392,"24-04-2020","Nova Scotia",34
412,"25-04-2020","Nova Scotia",20
439,"26-04-2020","Nova Scotia",27
509,"27-04-2020","Nova Scotia",70
522,"28-04-2020","Nova Scotia",13
529,"29-04-2020","Nova Scotia",7
545,"30-04-2020","Nova Scotia",16
592,"01-05-2020","Nova Scotia",47
609,"02-05-2020","Nova Scotia",17
624,"03-05-2020","Nova Scotia",15
638,"04-05-2020","Nova Scotia",14
652,"05-05-2020","Nova Scotia",14
661,"06-05-2020","Nova Scotia",9
708,"07-05-2020","Nova Scotia",47
722,"08-05-2020","Nova Scotia",14
743,"09-05-2020","Nova Scotia",21
749,"10-05-2020","Nova Scotia",6
767,"11-05-2020","Nova Scotia",18
864,"12-05-2020","Nova Scotia",97
870,"13-05-2020","Nova Scotia",6
909,"14-05-2020","Nova Scotia",39
918,"15-05-2020","Nova Scotia",9
930,"16-05-2020","Nova Scotia",12
938,"17-05-2020","Nova Scotia",8
946,"18-05-2020","Nova Scotia",8
956,"19-05-2020","Nova Scotia",10
956,"20-05-2020","Nova Scotia",0
959,"21-05-2020","Nova Scotia",3
961,"22-05-2020","Nova Scotia",2
969,"23-05-2020","Nova Scotia",8
973,"24-05-2020","Nova Scotia",4
974,"25-05-2020","Nova Scotia",1
976,"26-05-2020","Nova Scotia",2
975,"27-05-2020","Nova Scotia",-1
977,"28-05-2020","Nova Scotia",2
978,"29-05-2020","Nova Scotia",1
978,"30-05-2020","Nova Scotia",0
981,"31-05-2020","Nova Scotia",3
984,"01-06-2020","Nova Scotia",3
992,"02-06-2020","Nova Scotia",8
993,"03-06-2020","Nova Scotia",1
994,"04-06-2020","Nova Scotia",1
994,"05-06-2020","Nova Scotia",0
994,"06-06-2020","Nova Scotia",0
994,"07-06-2020","Nova Scotia",0
994,"08-06-2020","Nova Scotia",0
994,"09-06-2020","Nova Scotia",0
994,"10-06-2020","Nova Scotia",0
995,"11-06-2020","Nova Scotia",1
995,"12-06-2020","Nova Scotia",0
996,"13-06-2020","Nova Scotia",1
996,"14-06-2020","Nova Scotia",0
996,"15-06-2020","Nova Scotia",0
997,"16-06-2020","Nova Scotia",1
997,"17-06-2020","Nova Scotia",0
997,"18-06-2020","Nova Scotia",0
998,"19-06-2020","Nova Scotia",1
998,"20-06-2020","Nova Scotia",0
998,"21-06-2020","Nova Scotia",0
998,"22-06-2020","Nova Scotia",0
998,"23-06-2020","Nova Scotia",0
998,"24-06-2020","Nova Scotia",0
998,"25-06-2020","Nova Scotia",0
998,"26-06-2020","Nova Scotia",0
998,"27-06-2020","Nova Scotia",0
998,"28-06-2020","Nova Scotia",0
998,"29-06-2020","Nova Scotia",0
998,"30-06-2020","Nova Scotia",0
998,"01-07-2020","Nova Scotia",0
998,"02-07-2020","Nova Scotia",0
998,"03-07-2020","Nova Scotia",0
998,"04-07-2020","Nova Scotia",0
998,"05-07-2020","Nova Scotia",0
998,"06-07-2020","Nova Scotia",0
998,"07-07-2020","Nova Scotia",0
998,"08-07-2020","Nova Scotia",0
999,"09-07-2020","Nova Scotia",1
1000,"10-07-2020","Nova Scotia",1
1000,"11-07-2020","Nova Scotia",0
1000,"12-07-2020","Nova Scotia",0
1000,"13-07-2020","Nova Scotia",0
1002,"14-07-2020","Nova Scotia",2
1002,"15-07-2020","Nova Scotia",0
1002,"16-07-2020","Nova Scotia",0
1002,"17-07-2020","Nova Scotia",0
1002,"18-07-2020","Nova Scotia",0
1002,"19-07-2020","Nova Scotia",0
1003,"20-07-2020","Nova Scotia",1
1003,"21-07-2020","Nova Scotia",0
1003,"22-07-2020","Nova Scotia",0
1003,"23-07-2020","Nova Scotia",0
1003,"24-07-2020","Nova Scotia",0
1003,"25-07-2020","Nova Scotia",0
1004,"26-07-2020","Nova Scotia",1
1004,"27-07-2020","Nova Scotia",0
1004,"28-07-2020","Nova Scotia",0
1003,"29-07-2020","Nova Scotia",-1
1003,"30-07-2020","Nova Scotia",0
1003,"31-07-2020","Nova Scotia",0
1003,"01-08-2020","Nova Scotia",0
1003,"02-08-2020","Nova Scotia",0
1005,"03-08-2020","Nova Scotia",2
1005,"04-08-2020","Nova Scotia",0
1005,"05-08-2020","Nova Scotia",0
1005,"06-08-2020","Nova Scotia",0
1005,"07-08-2020","Nova Scotia",0
1005,"08-08-2020","Nova Scotia",0
1006,"09-08-2020","Nova Scotia",1
1007,"10-08-2020","Nova Scotia",1
1007,"11-08-2020","Nova Scotia",0
1007,"12-08-2020","Nova Scotia",0
1007,"13-08-2020","Nova Scotia",0
1007,"14-08-2020","Nova Scotia",0
1007,"15-08-2020","Nova Scotia",0
1007,"16-08-2020","Nova Scotia",0
1007,"17-08-2020","Nova Scotia",0
1007,"18-08-2020","Nova Scotia",0
1007,"19-08-2020","Nova Scotia",0
1007,"20-08-2020","Nova Scotia",0
1008,"21-08-2020","Nova Scotia",1
1008,"22-08-2020","Nova Scotia",0
1008,"23-08-2020","Nova Scotia",0
1008,"24-08-2020","Nova Scotia",0
1011,"25-08-2020","Nova Scotia",3
1011,"26-08-2020","Nova Scotia",0
1011,"27-08-2020","Nova Scotia",0
1013,"28-08-2020","Nova Scotia",2
1013,"29-08-2020","Nova Scotia",0
1013,"30-08-2020","Nova Scotia",0
1013,"31-08-2020","Nova Scotia",0
1014,"01-09-2020","Nova Scotia",1
1014,"02-09-2020","Nova Scotia",0
1014,"03-09-2020","Nova Scotia",0
1015,"04-09-2020","Nova Scotia",1
1015,"05-09-2020","Nova Scotia",0
1017,"06-09-2020","Nova Scotia",2
1017,"07-09-2020","Nova Scotia",0
1018,"08-09-2020","Nova Scotia",1
1018,"09-09-2020","Nova Scotia",0
1019,"10-09-2020","Nova Scotia",1
1019,"11-09-2020","Nova Scotia",0
1020,"12-09-2020","Nova Scotia",1
1020,"13-09-2020","Nova Scotia",0
1020,"14-09-2020","Nova Scotia",0
1020,"15-09-2020","Nova Scotia",0
1020,"16-09-2020","Nova Scotia",0
1020,"17-09-2020","Nova Scotia",0
1021,"18-09-2020","Nova Scotia",1
1021,"19-09-2020","Nova Scotia",0
1021,"20-09-2020","Nova Scotia",0
1021,"21-09-2020","Nova Scotia",0
1021,"22-09-2020","Nova Scotia",0
1021,"23-09-2020","Nova Scotia",0
1021,"24-09-2020","Nova Scotia",0
1021,"25-09-2020","Nova Scotia",0
1021,"26-09-2020","Nova Scotia",0
1021,"27-09-2020","Nova Scotia",0
1021,"28-09-2020","Nova Scotia",0
1021,"29-09-2020","Nova Scotia",0
1021,"30-09-2020","Nova Scotia",0
1021,"01-10-2020","Nova Scotia",0
1021,"02-10-2020","Nova Scotia",0
1021,"03-10-2020","Nova Scotia",0
1021,"04-10-2020","Nova Scotia",0
1021,"05-10-2020","Nova Scotia",0
1021,"06-10-2020","Nova Scotia",0
1021,"07-10-2020","Nova Scotia",0
1021,"08-10-2020","Nova Scotia",0
1021,"09-10-2020","Nova Scotia",0
1022,"10-10-2020","Nova Scotia",1
1023,"11-10-2020","Nova Scotia",1
1023,"12-10-2020","Nova Scotia",0
1023,"13-10-2020","Nova Scotia",0
1023,"14-10-2020","Nova Scotia",0
1024,"15-10-2020","Nova Scotia",1
1024,"16-10-2020","Nova Scotia",0
1025,"17-10-2020","Nova Scotia",1
1026,"18-10-2020","Nova Scotia",1
1026,"19-10-2020","Nova Scotia",0
1027,"20-10-2020","Nova Scotia",1
1027,"21-10-2020","Nova Scotia",0
1028,"22-10-2020","Nova Scotia",1
1028,"23-10-2020","Nova Scotia",0
1029,"24-10-2020","Nova Scotia",1
1029,"25-10-2020","Nova Scotia",0
1031,"26-10-2020","Nova Scotia",2
1031,"27-10-2020","Nova Scotia",0
1032,"28-10-2020","Nova Scotia",1
1033,"29-10-2020","Nova Scotia",1
1033,"30-10-2020","Nova Scotia",0
1033,"31-10-2020","Nova Scotia",0
1033,"01-11-2020","Nova Scotia",0
1033,"02-11-2020","Nova Scotia",0
1033,"03-11-2020","Nova Scotia",0
1034,"04-11-2020","Nova Scotia",1
1036,"05-11-2020","Nova Scotia",2
1040,"06-11-2020","Nova Scotia",4
1040,"07-11-2020","Nova Scotia",0
1043,"08-11-2020","Nova Scotia",3
1048,"09-11-2020","Nova Scotia",5
1049,"10-11-2020","Nova Scotia",1
1049,"11-11-2020","Nova Scotia",0
1050,"12-11-2020","Nova Scotia",1
1052,"13-11-2020","Nova Scotia",2
1056,"14-11-2020","Nova Scotia",4
1058,"15-11-2020","Nova Scotia",2
1058,"16-11-2020","Nova Scotia",0
1062,"17-11-2020","Nova Scotia",4
1065,"18-11-2020","Nova Scotia",3
1067,"19-11-2020","Nova Scotia",2
1067,"20-11-2020","Nova Scotia",0
1070,"21-11-2020","Nova Scotia",3
1070,"22-11-2020","Nova Scotia",0
1074,"23-11-2020","Nova Scotia",4
1075,"24-11-2020","Nova Scotia",1
1076,"25-11-2020","Nova Scotia",1
1078,"26-11-2020","Nova Scotia",2
1078,"27-11-2020","Nova Scotia",0
1078,"28-11-2020","Nova Scotia",0
1078,"29-11-2020","Nova Scotia",0
1102,"30-11-2020","Nova Scotia",24
1108,"01-12-2020","Nova Scotia",6
1140,"02-12-2020","Nova Scotia",32
1159,"03-12-2020","Nova Scotia",19
1176,"04-12-2020","Nova Scotia",17
1204,"05-12-2020","Nova Scotia",28
1215,"06-12-2020","Nova Scotia",11
1221,"07-12-2020","Nova Scotia",6
1240,"08-12-2020","Nova Scotia",19
1253,"09-12-2020","Nova Scotia",13
1264,"10-12-2020","Nova Scotia",11
1272,"11-12-2020","Nova Scotia",8
1283,"12-12-2020","Nova Scotia",11
1291,"13-12-2020","Nova Scotia",8
1298,"14-12-2020","Nova Scotia",7
1304,"15-12-2020","Nova Scotia",6
1310,"16-12-2020","Nova Scotia",6
1321,"17-12-2020","Nova Scotia",11
1330,"18-12-2020","Nova Scotia",9
1334,"19-12-2020","Nova Scotia",4
1339,"20-12-2020","Nova Scotia",5
1344,"21-12-2020","Nova Scotia",5
1349,"22-12-2020","Nova Scotia",5
1358,"23-12-2020","Nova Scotia",9
1364,"24-12-2020","Nova Scotia",6
1364,"25-12-2020","Nova Scotia",0
1364,"26-12-2020","Nova Scotia",0
1364,"27-12-2020","Nova Scotia",0
1380,"28-12-2020","Nova Scotia",16
1385,"29-12-2020","Nova Scotia",5
1393,"30-12-2020","Nova Scotia",8
1399,"31-12-2020","Nova Scotia",6
1399,"01-01-2021","Nova Scotia",0
1403,"02-01-2021","Nova Scotia",4
1403,"03-01-2021","Nova Scotia",0
1413,"04-01-2021","Nova Scotia",10
1424,"05-01-2021","Nova Scotia",11
1426,"06-01-2021","Nova Scotia",2
1431,"07-01-2021","Nova Scotia",5
1432,"08-01-2021","Nova Scotia",1
1433,"09-01-2021","Nova Scotia",1
1435,"10-01-2021","Nova Scotia",2
1442,"11-01-2021","Nova Scotia",7
1442,"12-01-2021","Nova Scotia",0
1447,"13-01-2021","Nova Scotia",5
1451,"14-01-2021","Nova Scotia",4
1453,"15-01-2021","Nova Scotia",2
1459,"16-01-2021","Nova Scotia",6
1464,"17-01-2021","Nova Scotia",5
1467,"18-01-2021","Nova Scotia",3
1474,"19-01-2021","Nova Scotia",7
1476,"20-01-2021","Nova Scotia",2
1479,"21-01-2021","Nova Scotia",3
0,"12-02-2020","Nunavut",0
0,"13-02-2020","Nunavut",0
0,"14-02-2020","Nunavut",0
0,"15-02-2020","Nunavut",0
0,"16-02-2020","Nunavut",0
0,"17-02-2020","Nunavut",0
0,"18-02-2020","Nunavut",0
0,"19-02-2020","Nunavut",0
0,"20-02-2020","Nunavut",0
0,"21-02-2020","Nunavut",0
0,"22-02-2020","Nunavut",0
0,"23-02-2020","Nunavut",0
0,"24-02-2020","Nunavut",0
0,"25-02-2020","Nunavut",0
0,"26-02-2020","Nunavut",0
0,"27-02-2020","Nunavut",0
0,"28-02-2020","Nunavut",0
0,"29-02-2020","Nunavut",0
0,"01-03-2020","Nunavut",0
0,"02-03-2020","Nunavut",0
0,"03-03-2020","Nunavut",0
0,"04-03-2020","Nunavut",0
0,"05-03-2020","Nunavut",0
0,"06-03-2020","Nunavut",0
0,"07-03-2020","Nunavut",0
0,"08-03-2020","Nunavut",0
0,"09-03-2020","Nunavut",0
0,"10-03-2020","Nunavut",0
0,"11-03-2020","Nunavut",0
0,"12-03-2020","Nunavut",0
0,"13-03-2020","Nunavut",0
0,"14-03-2020","Nunavut",0
0,"15-03-2020","Nunavut",0
0,"16-03-2020","Nunavut",0
0,"17-03-2020","Nunavut",0
0,"18-03-2020","Nunavut",0
0,"19-03-2020","Nunavut",0
0,"20-03-2020","Nunavut",0
0,"21-03-2020","Nunavut",0
0,"22-03-2020","Nunavut",0
0,"23-03-2020","Nunavut",0
0,"24-03-2020","Nunavut",0
0,"25-03-2020","Nunavut",0
0,"26-03-2020","Nunavut",0
0,"27-03-2020","Nunavut",0
0,"28-03-2020","Nunavut",0
0,"29-03-2020","Nunavut",0
0,"30-03-2020","Nunavut",0
0,"31-03-2020","Nunavut",0
0,"01-04-2020","Nunavut",0
0,"02-04-2020","Nunavut",0
0,"03-04-2020","Nunavut",0
0,"04-04-2020","Nunavut",0
0,"05-04-2020","Nunavut",0
0,"06-04-2020","Nunavut",0
0,"07-04-2020","Nunavut",0
0,"08-04-2020","Nunavut",0
0,"09-04-2020","Nunavut",0
0,"10-04-2020","Nunavut",0
0,"11-04-2020","Nunavut",0
0,"12-04-2020","Nunavut",0
0,"13-04-2020","Nunavut",0
0,"14-04-2020","Nunavut",0
0,"15-04-2020","Nunavut",0
0,"16-04-2020","Nunavut",0
0,"17-04-2020","Nunavut",0
0,"18-04-2020","Nunavut",0
0,"19-04-2020","Nunavut",0
0,"20-04-2020","Nunavut",0
0,"21-04-2020","Nunavut",0
0,"22-04-2020","Nunavut",0
0,"23-04-2020","Nunavut",0
0,"24-04-2020","Nunavut",0
0,"25-04-2020","Nunavut",0
0,"26-04-2020","Nunavut",0
0,"27-04-2020","Nunavut",0
0,"28-04-2020","Nunavut",0
0,"29-04-2020","Nunavut",0
0,"30-04-2020","Nunavut",0
0,"01-05-2020","Nunavut",0
0,"02-05-2020","Nunavut",0
0,"03-05-2020","Nunavut",0
0,"04-05-2020","Nunavut",0
0,"05-05-2020","Nunavut",0
0,"06-05-2020","Nunavut",0
0,"07-05-2020","Nunavut",0
0,"08-05-2020","Nunavut",0
0,"09-05-2020","Nunavut",0
0,"10-05-2020","Nunavut",0
0,"11-05-2020","Nunavut",0
0,"12-05-2020","Nunavut",0
0,"13-05-2020","Nunavut",0
0,"14-05-2020","Nunavut",0
0,"15-05-2020","Nunavut",0
0,"16-05-2020","Nunavut",0
0,"17-05-2020","Nunavut",0
0,"18-05-2020","Nunavut",0
0,"19-05-2020","Nunavut",0
0,"20-05-2020","Nunavut",0
0,"21-05-2020","Nunavut",0
0,"22-05-2020","Nunavut",0
0,"23-05-2020","Nunavut",0
0,"24-05-2020","Nunavut",0
0,"25-05-2020","Nunavut",0
0,"26-05-2020","Nunavut",0
0,"27-05-2020","Nunavut",0
0,"28-05-2020","Nunavut",0
0,"29-05-2020","Nunavut",0
0,"30-05-2020","Nunavut",0
0,"31-05-2020","Nunavut",0
0,"01-06-2020","Nunavut",0
0,"02-06-2020","Nunavut",0
0,"03-06-2020","Nunavut",0
0,"04-06-2020","Nunavut",0
0,"05-06-2020","Nunavut",0
0,"06-06-2020","Nunavut",0
0,"07-06-2020","Nunavut",0
0,"08-06-2020","Nunavut",0
0,"09-06-2020","Nunavut",0
0,"10-06-2020","Nunavut",0
0,"11-06-2020","Nunavut",0
0,"12-06-2020","Nunavut",0
0,"13-06-2020","Nunavut",0
0,"14-06-2020","Nunavut",0
0,"15-06-2020","Nunavut",0
0,"16-06-2020","Nunavut",0
0,"17-06-2020","Nunavut",0
0,"18-06-2020","Nunavut",0
0,"19-06-2020","Nunavut",0
0,"20-06-2020","Nunavut",0
0,"21-06-2020","Nunavut",0
0,"22-06-2020","Nunavut",0
0,"23-06-2020","Nunavut",0
0,"24-06-2020","Nunavut",0
0,"25-06-2020","Nunavut",0
0,"26-06-2020","Nunavut",0
0,"27-06-2020","Nunavut",0
0,"28-06-2020","Nunavut",0
0,"29-06-2020","Nunavut",0
0,"30-06-2020","Nunavut",0
0,"01-07-2020","Nunavut",0
0,"02-07-2020","Nunavut",0
0,"03-07-2020","Nunavut",0
0,"04-07-2020","Nunavut",0
0,"05-07-2020","Nunavut",0
0,"06-07-2020","Nunavut",0
0,"07-07-2020","Nunavut",0
0,"08-07-2020","Nunavut",0
0,"09-07-2020","Nunavut",0
0,"10-07-2020","Nunavut",0
0,"11-07-2020","Nunavut",0
0,"12-07-2020","Nunavut",0
0,"13-07-2020","Nunavut",0
0,"14-07-2020","Nunavut",0
0,"15-07-2020","Nunavut",0
0,"16-07-2020","Nunavut",0
0,"17-07-2020","Nunavut",0
0,"18-07-2020","Nunavut",0
0,"19-07-2020","Nunavut",0
0,"20-07-2020","Nunavut",0
0,"21-07-2020","Nunavut",0
0,"22-07-2020","Nunavut",0
0,"23-07-2020","Nunavut",0
0,"24-07-2020","Nunavut",0
0,"25-07-2020","Nunavut",0
0,"26-07-2020","Nunavut",0
0,"27-07-2020","Nunavut",0
0,"28-07-2020","Nunavut",0
0,"29-07-2020","Nunavut",0
0,"30-07-2020","Nunavut",0
0,"31-07-2020","Nunavut",0
0,"01-08-2020","Nunavut",0
0,"02-08-2020","Nunavut",0
0,"03-08-2020","Nunavut",0
0,"04-08-2020","Nunavut",0
0,"05-08-2020","Nunavut",0
0,"06-08-2020","Nunavut",0
0,"07-08-2020","Nunavut",0
0,"08-08-2020","Nunavut",0
0,"09-08-2020","Nunavut",0
0,"10-08-2020","Nunavut",0
0,"11-08-2020","Nunavut",0
0,"12-08-2020","Nunavut",0
0,"13-08-2020","Nunavut",0
0,"14-08-2020","Nunavut",0
0,"15-08-2020","Nunavut",0
0,"16-08-2020","Nunavut",0
0,"17-08-2020","Nunavut",0
0,"18-08-2020","Nunavut",0
0,"19-08-2020","Nunavut",0
0,"20-08-2020","Nunavut",0
0,"21-08-2020","Nunavut",0
0,"22-08-2020","Nunavut",0
0,"23-08-2020","Nunavut",0
0,"24-08-2020","Nunavut",0
0,"25-08-2020","Nunavut",0
0,"26-08-2020","Nunavut",0
0,"27-08-2020","Nunavut",0
0,"28-08-2020","Nunavut",0
0,"29-08-2020","Nunavut",0
0,"30-08-2020","Nunavut",0
0,"31-08-2020","Nunavut",0
0,"01-09-2020","Nunavut",0
0,"02-09-2020","Nunavut",0
0,"03-09-2020","Nunavut",0
0,"04-09-2020","Nunavut",0
0,"05-09-2020","Nunavut",0
0,"06-09-2020","Nunavut",0
0,"07-09-2020","Nunavut",0
0,"08-09-2020","Nunavut",0
0,"09-09-2020","Nunavut",0
0,"10-09-2020","Nunavut",0
0,"11-09-2020","Nunavut",0
0,"12-09-2020","Nunavut",0
0,"13-09-2020","Nunavut",0
0,"14-09-2020","Nunavut",0
0,"15-09-2020","Nunavut",0
0,"16-09-2020","Nunavut",0
0,"17-09-2020","Nunavut",0
0,"18-09-2020","Nunavut",0
0,"19-09-2020","Nunavut",0
0,"20-09-2020","Nunavut",0
0,"21-09-2020","Nunavut",0
0,"22-09-2020","Nunavut",0
0,"23-09-2020","Nunavut",0
0,"24-09-2020","Nunavut",0
0,"25-09-2020","Nunavut",0
0,"26-09-2020","Nunavut",0
0,"27-09-2020","Nunavut",0
0,"28-09-2020","Nunavut",0
0,"29-09-2020","Nunavut",0
0,"30-09-2020","Nunavut",0
0,"01-10-2020","Nunavut",0
0,"02-10-2020","Nunavut",0
0,"03-10-2020","Nunavut",0
0,"04-10-2020","Nunavut",0
0,"05-10-2020","Nunavut",0
0,"06-10-2020","Nunavut",0
0,"07-10-2020","Nunavut",0
0,"08-10-2020","Nunavut",0
0,"09-10-2020","Nunavut",0
0,"10-10-2020","Nunavut",0
0,"11-10-2020","Nunavut",0
0,"12-10-2020","Nunavut",0
0,"13-10-2020","Nunavut",0
0,"14-10-2020","Nunavut",0
0,"15-10-2020","Nunavut",0
0,"16-10-2020","Nunavut",0
0,"17-10-2020","Nunavut",0
0,"18-10-2020","Nunavut",0
0,"19-10-2020","Nunavut",0
0,"20-10-2020","Nunavut",0
0,"21-10-2020","Nunavut",0
0,"22-10-2020","Nunavut",0
0,"23-10-2020","Nunavut",0
0,"24-10-2020","Nunavut",0
0,"25-10-2020","Nunavut",0
0,"26-10-2020","Nunavut",0
0,"27-10-2020","Nunavut",0
0,"28-10-2020","Nunavut",0
0,"29-10-2020","Nunavut",0
0,"30-10-2020","Nunavut",0
0,"31-10-2020","Nunavut",0
0,"01-11-2020","Nunavut",0
0,"02-11-2020","Nunavut",0
0,"03-11-2020","Nunavut",0
0,"04-11-2020","Nunavut",0
0,"05-11-2020","Nunavut",0
0,"06-11-2020","Nunavut",0
0,"07-11-2020","Nunavut",0
0,"08-11-2020","Nunavut",0
0,"09-11-2020","Nunavut",0
0,"10-11-2020","Nunavut",0
0,"11-11-2020","Nunavut",0
0,"12-11-2020","Nunavut",0
0,"13-11-2020","Nunavut",0
0,"14-11-2020","Nunavut",0
0,"15-11-2020","Nunavut",0
0,"16-11-2020","Nunavut",0
0,"17-11-2020","Nunavut",0
0,"18-11-2020","Nunavut",0
0,"19-11-2020","Nunavut",0
0,"20-11-2020","Nunavut",0
